Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-NoR2R-YesPreJIT-01769,dotnet6,arm64,no,no,yes,48298,1769MB,100,333.646,124.197,208.377,27.860487800945407
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-NoR2R-YesPreJIT-00256,dotnet6,arm64,no,no,yes,48298,256MB,100,335.019,977.84,344.601,24.608157707344997
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-NoR2R-YesPreJIT-00512,dotnet6,arm64,no,no,yes,48298,512MB,100,335.212,462.973,214.718,24.717963923039996
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-NoR2R-YesPreJIT-05120,dotnet6,arm64,no,no,yes,48298,5120MB,100,297.657,118.175,218.167,42.62290544729999
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-01024,dotnet6,arm64,no,yes,no,57175,1024MB,100,278.616,264.454,206.656,26.48149940734
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-00128,dotnet6,arm64,no,yes,no,57175,128MB,100,278.984,2321.909,888.254,25.550297918022498
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-01769,dotnet6,arm64,no,yes,no,57175,1769MB,100,281.475,154.125,208.833,28.560345015057734
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-00256,dotnet6,arm64,no,yes,no,57175,256MB,100,279.581,1182.287,324.418,25.222376111754997
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-00512,dotnet6,arm64,no,yes,no,57175,512MB,100,281.962,564.701,222.015,25.444801557209995
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-NoPreJIT-05120,dotnet6,arm64,no,yes,no,57175,5120MB,100,244.116,145.533,218.346,44.458714626299994
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-01024,dotnet6,arm64,no,yes,yes,57175,1024MB,100,330.592,214.741,208.726,25.846260231160002
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-00128,dotnet6,arm64,no,yes,yes,57175,128MB,100,331.19,1899.997,956.32,24.96055180264
