Project,Build,Runtime,Architecture,Tiered,Ready2Run,ZipSize,MemorySize,Sample,Runs,Init,Used,Used-01,Used-02,Used-03,Used-04,Used-05,Used-06,Used-07,Used-08,Used-09,Used-10,Used-11,Used-12,Used-13,Used-14,Used-15,Used-16,Used-17,Used-18,Used-19,Used-20,Used-21,Used-22,Used-23,Used-24,Used-25,Total Used
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-1024,dotnet6,x86_64,yes,no,48290,1024MB,AVERAGE,20,236.917,158.276,3.037,2.618,2.418,2.411,2.497,2.366,3.09,2.05,2.192,3.019,3.17,2.615,2.757,2.499,2.45,4.191,2.895,2.272,2.28,2.071,2.296,2.121,2.639,4.47,2.944,67.362
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-128,dotnet6,x86_64,yes,no,48290,128MB,AVERAGE,20,239.856,1593.265,80.374,43.916,23.484,32.731,25.697,21.017,12.545,18.52,17.257,15.202,17.748,61.317,23.92,44.416,20.306,21.611,39.837,28.954,35.116,19.539,26.275,28.493,18.698,30.801,19.062,726.827
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-1769,dotnet6,x86_64,yes,no,48290,1769MB,AVERAGE,20,240.149,95.501,3.589,3.441,2.579,2.45,2.399,2.402,3.212,2.126,2.491,2.76,2.61,2.946,2.367,3.232,3.218,3.015,2.164,2.631,3.531,2.092,1.947,4.131,2.291,2.686,2.259,68.562
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-256,dotnet6,x86_64,yes,no,48290,256MB,AVERAGE,20,254.967,726.632,22.099,6.443,3.581,4.315,6.756,4.517,3.398,7.881,10.581,8.535,8.109,8.369,5.448,5.661,4.219,8.589,7.461,7.188,10.612,9.374,12.133,15.893,5.65,6.135,10.549,203.491
SystemTextJson,SystemTextJson-Net6-x64-YesTC-NoR2R-512,dotnet6,x86_64,yes,no,48290,512MB,AVERAGE,20,261.424,353.178,4.088,2.988,2.359,2.922,4.298,2.998,2.324,2.306,3.235,2.644,4.982,2.16,2.183,2.974,3.683,3.072,2.633,3.769,4.631,3.233,4.103,4.346,2.724,2.548,3.702,80.899
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-1024,dotnet6,x86_64,yes,yes,59150,1024MB,AVERAGE,20,254.374,162.596,4.1,3.167,2.731,2.111,2.364,2.675,2.537,3.028,3.08,2.397,2.602,2.626,2.271,2.339,2.461,2.671,3.052,3.42,2.327,2.515,2.32,3.058,4.362,2.076,2.153,68.437
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-128,dotnet6,x86_64,yes,yes,59150,128MB,AVERAGE,20,242.836,1601.796,68.734,23.877,19.051,20.804,22.214,48.745,22.307,17.731,10.357,20.394,20.625,19.429,25.98,44.154,24.046,22.926,25.366,21.41,33.461,31.212,27.081,27.285,15.761,19.919,20.665,653.529
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-1769,dotnet6,x86_64,yes,yes,59150,1769MB,AVERAGE,20,260.773,96.092,4.101,2.461,3.735,2.135,2.272,2.474,2.278,2.453,2.522,2.778,4.413,3.974,2.473,3.102,2.584,3.173,2.429,3.12,3.299,3.423,3.986,3.073,2.256,5.084,2.9,76.49
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-256,dotnet6,x86_64,yes,yes,59150,256MB,AVERAGE,20,245.137,725.74,16.062,5.477,5.304,3.331,5.203,3.995,6.058,5.96,9.337,4.148,9.746,7.779,11.448,10.395,5.761,8.788,9.862,4.558,13.02,12.584,11.18,11.366,5.946,8.953,7.436,203.69
SystemTextJson,SystemTextJson-Net6-x64-YesTC-YesR2R-512,dotnet6,x86_64,yes,yes,59150,512MB,AVERAGE,20,260.898,344.503,4.057,2.677,3.727,3.222,4.865,3.238,2.418,3.724,4.619,3.476,3.45,2.072,4.454,5.161,5.195,3.493,4.243,3.926,3.162,2.968,3.005,4.253,2.768,2.636,4.153,90.957
