Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,arm64,no,yes,yes,2084689,5120MB,100,445.526,203.917,248.786,50.3803375676
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,arm64,yes,no,no,787962,1024MB,100,457.206,588.817,282.461,31.817090085159997
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,arm64,yes,no,no,787962,128MB,119,455.219,6229.348,4353.565,37.838276146121785
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,arm64,yes,no,no,787962,1769MB,100,457.131,335.057,270.017,34.137244444988376
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,arm64,yes,no,no,787962,256MB,100,458.458,2865.459,1487.523,34.71001188303
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,arm64,yes,no,no,787962,512MB,100,460.999,1309.481,451.655,31.940964704529993
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,arm64,yes,no,no,787962,5120MB,100,424.296,320.159,258.366,58.7685061749
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,arm64,yes,no,yes,787962,1024MB,100,570.089,420.452,285.094,29.607328369739996
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,arm64,yes,no,yes,787962,128MB,131,570.64,4839.827,4533.978,35.823086130307246
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,arm64,yes,no,yes,787962,1769MB,100,569.118,240.361,269.69,31.948478363191853
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,arm64,yes,no,yes,787962,256MB,100,569.707,2157.016,1523.849,32.469611347749996
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,arm64,yes,no,yes,787962,512MB,100,573.015,926.812,433.569,29.26925601272
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,arm64,yes,no,yes,787962,5120MB,100,531.606,228.26,259.759,52.73475600629993
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,arm64,yes,yes,no,2084690,1024MB,100,398.665,413.111,286.44,29.5273999701
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,arm64,yes,yes,no,2084690,128MB,134,395.892,4812.722,4262.327,35.32515721744776
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,arm64,yes,yes,no,2084690,1769MB,100,396.505,237.195,268.623,31.850993998168295
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,arm64,yes,yes,no,2084690,256MB,100,397.596,2206.967,1351.962,32.06315464881
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,arm64,yes,yes,no,2084690,512MB,100,396.295,967.602,432.562,29.534470672119998
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,arm64,yes,yes,no,2084690,5120MB,100,367.112,226.881,259.622,52.6337021677
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,arm64,yes,yes,yes,2084690,1024MB,100,449.641,346.071,279.599,28.542308378
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,arm64,yes,yes,yes,2084690,128MB,140,447.325,4237.669,4236.972,34.32447169343394
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,arm64,yes,yes,yes,2084690,1769MB,100,448.269,200.195,268.352,30.992481106666975
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,arm64,yes,yes,yes,2084690,256MB,100,449.814,1860.194,1419.156,31.131221322499997
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,arm64,yes,yes,yes,2084690,512MB,100,451.03,755.236,436.259,28.14334171651
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,arm64,yes,yes,yes,2084690,5120MB,100,421.819,188.497,261.379,50.1918699586
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,no,no,no,787944,1024MB,100,454.142,516.977,227.423,32.60667981331
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,no,no,no,787944,128MB,179,454.371,4612.222,1211.289,32.332338394050986
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,no,no,no,787944,1769MB,100,447.282,297.663,214.869,34.95700217670574
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,no,no,no,787944,256MB,100,456.095,2302.017,456.799,31.695089240132504
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,no,no,no,787944,512MB,100,453.294,1096.354,266.875,31.56026938716
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,no,no,no,787944,5120MB,100,426.979,286.615,234.029,63.58704510724999
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,no,no,yes,787944,1024MB,100,563.549,349.4,224.704,29.76842580348
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,no,no,yes,787944,128MB,100,565.386,3139.048,1138.351,29.11126448916
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,no,no,yes,787944,1769MB,100,566.709,202.56,220.787,32.3891426692522
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,no,no,yes,787944,256MB,100,557.73,1568.647,441.506,28.575651334602497
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,no,no,yes,787944,512MB,100,574.405,748.753,271.129,28.699034498035
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,no,no,yes,787944,5120MB,100,545.581,193.624,238.671,56.22468038255
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,no,yes,no,2219371,1024MB,100,388.38,315.29,235.463,29.37924002511
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,no,yes,no,2219371,128MB,100,382.169,2829.106,1123.974,28.4356002211675
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,no,yes,no,2219371,1769MB,100,395.535,186.428,231.61,32.2363098619596
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,no,yes,no,2219371,256MB,100,382.325,1410.511,450.73,27.9551842603375
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,no,yes,no,2219371,512MB,100,386.112,675.492,278.627,28.15100756865
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,no,yes,no,2219371,5120MB,100,362.465,175.586,243.103,55.09082811485
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,no,yes,yes,2219371,1024MB,100,437.54,263.774,237.442,28.55363004056
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,no,yes,yes,2219371,128MB,100,440.619,2399.229,1202.319,27.70324104811875
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,no,yes,yes,2219371,1769MB,100,434.294,152.239,223.431,31.016443143259686
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,no,yes,yes,2219371,256MB,100,440.645,1193.571,448.885,27.0435816038025
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,no,yes,yes,2219371,512MB,100,434.834,565.465,274.444,27.19925399848
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,no,yes,yes,2219371,5120MB,100,410.109,143.177,241.329,52.24218908425
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,x86_64,yes,no,no,787945,1024MB,100,395.601,419.776,275.252,31.783821500929996
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,x86_64,yes,no,no,787945,128MB,140,388.847,4363.249,4279.436,38.205629761187495
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,x86_64,yes,no,no,787945,1769MB,100,392.672,242.991,255.116,34.54166928386714
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,x86_64,yes,no,no,787945,256MB,100,387.608,2030.38,1250.015,33.8683385866225
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,x86_64,yes,no,no,787945,512MB,100,400.254,891.788,433.623,31.245116256854995
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,x86_64,yes,no,no,787945,5120MB,100,376.461,235.599,267.717,62.14307555265
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,x86_64,yes,no,yes,787945,1024MB,100,483.148,288.693,268.624,29.48864357725
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,x86_64,yes,no,yes,787945,128MB,152,483.389,3198.617,4212.932,35.64075963693995
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,x86_64,yes,no,yes,787945,1769MB,100,486.081,166.95,255.061,32.35070484823609
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,x86_64,yes,no,yes,787945,256MB,100,487.59,1454.086,1237.986,31.416986183927502
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,x86_64,yes,no,yes,787945,512MB,100,486.028,616.154,422.097,28.85211230419
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,x86_64,yes,no,yes,787945,5120MB,100,468.787,160.873,259.964,55.2698201395
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,x86_64,yes,yes,no,2219372,1024MB,100,351.149,281.337,267.304,29.344044954719998
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,x86_64,yes,yes,no,2219372,128MB,159,350.889,3184.994,4035.052,35.24179240008647
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,x86_64,yes,yes,no,2219372,1769MB,100,359.71,165.932,251.844,32.22876050115778
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,x86_64,yes,yes,no,2219372,256MB,100,353.862,1435.107,1161.083,31.01748163492
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,x86_64,yes,yes,no,2219372,512MB,100,353.581,607.581,422.954,28.787806342245
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,x86_64,yes,yes,no,2219372,5120MB,100,340.753,160.437,258.946,55.1486032304
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,x86_64,yes,yes,yes,2219372,1024MB,100,402.67,235.362,265.339,28.54502502335
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,x86_64,yes,yes,yes,2219372,128MB,164,404.47,2727.361,4073.731,34.36896964885823
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,x86_64,yes,yes,yes,2219372,1769MB,100,408.087,136.434,253.053,31.41425011725746
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,x86_64,yes,yes,yes,2219372,256MB,100,402.688,1229.252,1164.452,30.173785780865
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-00512,dotnet6,x86_64,yes,yes,yes,2219372,512MB,100,401.509,505.402,434.463,28.03222233108
AwsNewtonsoftJson,AwsNewtonsoftJson-Net6-x64-YesTC-YesR2R-YesPreJIT-05120,dotnet6,x86_64,yes,yes,yes,2219372,5120MB,100,388.236,131.142,256.116,52.4715812097
